,class,sms,length,sw_count,sc_count,hyperlink,digit_count,phone,smileys,weeb,upper_case,tokens,clean_tokens,Lemmatisation
4417,0,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night,149,55,1,False,0,False,0,False,2,"['skint', 'fancied', 'bevies waz', 'gona', 'meet', 'othrs', 'spoon', 'jst', 'bin', 'watchng', 'planet', 'earth', 'sofa', 'comfey', 'dont', 'make', 'hav', 'night']","['skint', 'fancied', 'bevies waz', 'gona', 'meet', 'othrs', 'spoon', 'jst', 'bin', 'watchng', 'planet', 'earth', 'sofa', 'comfey', 'dont', 'make', 'hav', 'night']","['skint', 'fancy', 'bevies waz', 'gona', 'meet', 'othrs', 'spoon', 'jst', 'bin', 'watchng', 'planet', 'earth', 'sofa', 'comfey', 'dont', 'make', 'hav', 'night']"
4418,0," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !",200,85,4,False,1,False,0,False,4,"['says', 'quitting', 'least times', 'day', 'wud', 'n t', 'take', 'much', 'notice', 'nah', 'n t', 'mind', 'gon', 'see', 'want', 'come', 'taunton', 'tonight', 'tell']","['says', 'quitting', 'least times', 'day', 'wud', 'n t', 'take', 'much', 'notice', 'nah', 'n t', 'mind', 'gon', 'see', 'want', 'come', 'taunton', 'tonight', 'tell']","['say', 'quit', 'least times', 'day', 'wud', 'n t', 'take', 'much', 'notice', 'nah', 'n t', 'mind', 'gon', 'see', 'want', 'come', 'taunton', 'tonight', 'tell']"
4419,0,"When you get free, call me",26,5,0,False,0,False,0,False,1,"['get', 'free', 'call']","['get', 'free', 'call']","['get', 'free', 'call']"
4420,0,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already …,122,41,2,False,0,False,0,False,3,"['little', 'darlings', 'far', 'week', 'need', 'coffee', 'run', 'tomo', 'n t', 'believe', 'time', 'week', 'already']","['little', 'darlings', 'far', 'week', 'need', 'coffee', 'run', 'tomo', 'n t', 'believe', 'time', 'week', 'already']","['little', 'darling', 'far', 'week', 'need', 'coffee', 'run', 'tomo', 'n t', 'believe', 'time', 'week', 'already']"
4421,0,Ok i msg u b4 i leave my house.,31,9,1,False,1,False,0,False,1,"['msg', 'leave', 'house']","['msg', 'leave', 'house']","['msg', 'leave', 'house']"
4422,0,Still at west coast... Haiz... Ü'll take forever to come back...,64,20,9,False,0,False,0,False,3,"['still', 'west', 'coast', '   ', 'haiz', '   ', ' ll', 'take', 'forever', 'come', 'back', '   ']","['still', 'west', 'coast', 'haiz', 'll', 'take', 'forever', 'come', 'back']","['still', 'west', 'coast', 'haiz', 'll', 'take', 'forever', 'come', 'back']"
4423,0,MMM ... Fuck .... Merry Christmas to me,39,10,7,False,0,False,0,False,6,"['mmm', '   ', 'fuck', '   ', 'merry', 'christmas']","['mmm', 'fuck', 'merry', 'christmas']","['mmm', 'fuck', 'merry', 'christmas']"
4424,0,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...,83,29,6,False,0,False,0,False,3,"['alright', 'thanks', 'advice', 'enjoy', 'night', 'i ma', 'try', 'get', 'sleep', '   ']","['alright', 'thanks', 'advice', 'enjoy', 'night', 'i ma', 'try', 'get', 'sleep']","['alright', 'thank', 'advice', 'enjoy', 'night', 'i ma', 'try', 'get', 'sleep']"
4425,0,Update your face book status frequently :),42,15,0,False,0,False,2,True,1,"['update', 'face', 'book', 'status', 'frequently']","['update', 'face', 'book', 'status', 'frequently']","['update', 'face', 'book', 'status', 'frequently']"
4426,0,Just now saw your message.it k da:),35,15,1,False,0,False,2,True,1,"['saw', 'message it']","['saw', 'message it']","['saw', 'message it']"
4427,0,Was it something u ate?,23,11,1,False,0,False,0,False,1,"['something', 'ate']","['something', 'ate']","['something', 'eat']"
4428,0,So what did the bank say about the money?,41,18,1,False,0,False,0,False,1,"['bank', 'say', 'money']","['bank', 'say', 'money']","['bank', 'say', 'money']"
4429,0,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...,72,24,6,False,1,False,0,False,2,"['aiyar', 'dun', 'disturb', 'liao', '   ', 'thk', 'lots', 'aft', 'cupboard', 'come', '   ']","['aiyar', 'dun', 'disturb', 'liao', 'thk', 'lots', 'aft', 'cupboard', 'come']","['aiyar', 'dun', 'disturb', 'liao', 'thk', 'lot', 'aft', 'cupboard', 'come']"
4430,0,Hey they r not watching movie tonight so i'll prob b home early...,66,23,3,False,0,False,0,False,1,"['hey', 'watching', 'movie', 'tonight', ' ll', 'prob', 'home', 'early', '   ']","['hey', 'watching', 'movie', 'tonight', 'll', 'prob', 'home', 'early']","['hey', 'watch', 'movie', 'tonight', 'll', 'prob', 'home', 'early']"
4431,0,Yar lor... How u noe? U used dat route too?,43,14,5,False,0,False,0,False,3,"['yar', 'lor', '   ', 'noe', 'used', 'dat', 'route']","['yar', 'lor', 'noe', 'used', 'dat', 'route']","['yar', 'lor', 'noe', 'use', 'dat', 'route']"
4432,0,2mro i am not coming to gym machan. Goodnight.,46,22,2,False,1,False,0,False,1,"[' mro', 'coming', 'gym', 'machan', 'goodnight']","['mro', 'coming', 'gym', 'machan', 'goodnight']","['mro', 'come', 'gym', 'machan', 'goodnight']"
4433,0,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks,116,38,2,False,0,False,0,False,3,"['dont', 'think', 'need', 'yellow', 'card', 'travel', 'ask', 'someone', 'gone', 'bucks']","['dont', 'think', 'need', 'yellow', 'card', 'travel', 'ask', 'someone', 'gone', 'bucks']","['dont', 'think', 'need', 'yellow', 'card', 'travel', 'ask', 'someone', 'go', 'buck']"
4434,0,Can u look 4 me in da lib i got stuff havent finish yet.,56,20,1,False,1,False,0,False,1,"['look', 'lib', 'got', 'stuff', 'havent', 'finish', 'yet']","['look', 'lib', 'got', 'stuff', 'havent', 'finish', 'yet']","['look', 'lib', 'get', 'stuff', 'havent', 'finish', 'yet']"
4435,0,Sounds great! Im going to sleep now. Have a good night!,55,19,1,False,0,False,0,False,3,"['sounds', 'great', 'going', 'sleep', 'good', 'night']","['sounds', 'great', 'going', 'sleep', 'good', 'night']","['sound', 'great', 'go', 'sleep', 'good', 'night']"
4436,1,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,137,35,4,False,25,True,0,False,2,"['n t', 'floppy', '   ', 'snappy', 'happy', 'gay', 'chat', 'service', 'photo', 'upload', 'call', '           ', '  p min', 'stop', 'texts', 'call', '           ']","['n t', 'floppy', 'snappy', 'happy', 'gay', 'chat', 'service', 'photo', 'upload', 'call', 'p min', 'stop', 'texts', 'call']","['n t', 'floppy', 'snappy', 'happy', 'gay', 'chat', 'service', 'photo', 'upload', 'call', 'p min', 'stop', 'text', 'call']"
4437,0,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",166,63,6,False,0,False,0,False,4,"['house maid', 'murderer', 'coz', 'man', 'murdered', 'january  ', 'public', 'holiday', 'govt instituitions', 'closed', 'including', 'post', 'office  understand']","['house maid', 'murderer', 'coz', 'man', 'murdered', 'january', 'public', 'holiday', 'govt instituitions', 'closed', 'including', 'post', 'office  understand']","['house maid', 'murderer', 'coz', 'man', 'murder', 'january', 'public', 'holiday', 'govt instituitions', 'close', 'include', 'post', 'office  understand']"
4438,0,How come u got nothing to do?,29,12,1,False,0,False,0,False,1,"['come', 'got', 'nothing']","['come', 'got', 'nothing']","['come', 'get', 'nothing']"
4439,0,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,96,33,1,False,0,False,0,False,2,"['nothing', 'ever', 'easy', 'n t', 'looking', 'reason', 'take', 'risk', 'life', 'love']","['nothing', 'ever', 'easy', 'n t', 'looking', 'reason', 'take', 'risk', 'life', 'love']","['nothing', 'ever', 'easy', 'n t', 'look', 'reason', 'take', 'risk', 'life', 'love']"
4440,0,i want to grasp your pretty booty :),36,16,0,False,0,False,2,True,0,"['want', 'grasp', 'pretty', 'booty']","['want', 'grasp', 'pretty', 'booty']","['want', 'grasp', 'pretty', 'booty']"
4441,0,I've got it down to a tea. not sure which flavour,49,17,1,False,0,False,0,False,1,"[' ve', 'got', 'tea', 'sure', 'flavour']","['ve', 'got', 'tea', 'sure', 'flavour']","['ve', 'get', 'tea', 'sure', 'flavour']"
4442,0,I'm going 2 orchard now laready me reaching soon. U reaching?,61,19,2,False,1,False,0,False,2,"['going', 'orchard', 'laready', 'reaching', 'soon', 'reaching']","['going', 'orchard', 'laready', 'reaching', 'soon', 'reaching']","['go', 'orchard', 'laready', 'reach', 'soon', 'reach']"
4443,0,Dear i am not denying your words please,39,16,0,False,0,False,0,False,1,"['dear', 'denying', 'words', 'please']","['dear', 'denying', 'words', 'please']","['dear', 'deny', 'word', 'please']"
4444,0,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm,141,62,2,False,1,False,0,False,6,"['know', 'old', 'dom', 'told', 'yesterday', 'name', 'roger', 'got', 'touch', 'last', 'night', 'wants', 'meet', 'today']","['know', 'old', 'dom', 'told', 'yesterday', 'name', 'roger', 'got', 'touch', 'last', 'night', 'wants', 'meet', 'today']","['know', 'old', 'dom', 'tell', 'yesterday', 'name', 'roger', 'get', 'touch', 'last', 'night', 'want', 'meet', 'today']"
4445,0,COME BACK TO TAMPA FFFFUUUUUUU,30,0,0,False,0,False,0,False,26,"['come', 'back', 'tampa', 'ffffuuuuuuu']","['come', 'back', 'tampa', 'ffffuuuuuuu']","['come', 'back', 'tampa', 'ffffuuuuuuu']"
4446,0,"2 celebrate my bday, y else?",29,9,1,False,1,False,0,False,0,"['celebrate', 'b\x92day', 'else']","['celebrate', 'b\x92day', 'else']","['celebrate', 'b\x92day', 'else']"
4447,0,Merry christmas to u too annie!,31,14,0,False,0,False,0,False,1,"['merry', 'christmas', 'annie']","['merry', 'christmas', 'annie']","['merry', 'christmas', 'annie']"
4448,0,Please tell me you have some of that special stock you were talking about,73,28,0,False,0,False,0,False,1,"['please', 'tell', 'special', 'stock', 'talking']","['please', 'tell', 'special', 'stock', 'talking']","['please', 'tell', 'special', 'stock', 'talk']"
4449,0,I sent them. Do you like?,25,8,2,False,0,False,0,False,2,"['sent', 'like']","['sent', 'like']","['send', 'like']"
4450,1,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",159,40,5,False,21,True,0,False,24,"['urgent', 'awarded', 'complimentary', 'trip', 'eurodisinc', 'trav', 'aco', 'entry  ', '     ', 'claim', 'txt', 'dis', '     ', '          ', 'morefrmmob', 'shracomorsglsuplt', 'ls ', ' aj']","['urgent', 'awarded', 'complimentary', 'trip', 'eurodisinc', 'trav', 'aco', 'entry', 'claim', 'txt', 'dis', 'morefrmmob', 'shracomorsglsuplt', 'ls', 'aj']","['urgent', 'award', 'complimentary', 'trip', 'eurodisinc', 'trav', 'aco', 'entry', 'claim', 'txt', 'dis', 'morefrmmob', 'shracomorsglsuplt', 'l', 'aj']"
4451,0,"Awesome, be there in a minute",29,9,0,False,0,False,0,False,1,"['awesome', 'minute']","['awesome', 'minute']","['awesome', 'minute']"
4452,0,"And that is the problem. You walk around in ""julianaland"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.",379,146,5,False,0,False,0,False,11,"['problem', 'walk', 'around', 'julianaland', 'oblivious', 'going', 'around', 'say', 'things', 'constantly', 'one', 'ear', 'whatever', 'want', 'n t', 'know', 'upset', 'n t', 'listen', 'tell', 'going', 'upset', 'want', 'surprised', 'mad']","['problem', 'walk', 'around', 'julianaland', 'oblivious', 'going', 'around', 'say', 'things', 'constantly', 'one', 'ear', 'whatever', 'want', 'n t', 'know', 'upset', 'n t', 'listen', 'tell', 'going', 'upset', 'want', 'surprised', 'mad']","['problem', 'walk', 'around', 'julianaland', 'oblivious', 'go', 'around', 'say', 'thing', 'constantly', 'one', 'ear', 'whatever', 'want', 'n t', 'know', 'upset', 'n t', 'listen', 'tell', 'go', 'upset', 'want', 'surprise', 'mad']"
4453,0,I've told you everything will stop. Just dont let her get dehydrated.,69,25,2,False,0,False,0,False,2,"[' ve', 'told', 'everything', 'stop', 'dont', 'let', 'get', 'dehydrated']","['ve', 'told', 'everything', 'stop', 'dont', 'let', 'get', 'dehydrated']","['ve', 'tell', 'everything', 'stop', 'dont', 'let', 'get', 'dehydrate']"
4454,0,Or I guess  &lt;#&gt;  min,26,6,0,False,0,False,0,False,2,"['guess', 'min']","['guess', 'min']","['guess', 'min']"
4455,0,I'm home. Ard wat time will u reach?,36,11,2,False,0,False,0,False,2,"['home', 'ard', 'wat', 'time', 'reach']","['home', 'ard', 'wat', 'time', 'reach']","['home', 'ard', 'wat', 'time', 'reach']"
4456,0,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",324,79,28,False,1,False,1,False,23,"['storming', 'msg', 'wen', 'lift', 'phne', 'say', 'hello', 'knw', 'real', 'meaning', 'hello', 'name', 'girl  ', 'yes  ', 'knw', 'dat', 'girl', 'margaret', 'hello', 'girlfrnd', 'grahmbell', 'invnted', 'telphone', '   ', 'moral', 'one', ' get', 'name', 'person', 'girlfrnd', '   ']","['storming', 'msg', 'wen', 'lift', 'phne', 'say', 'hello', 'knw', 'real', 'meaning', 'hello', 'name', 'girl', 'yes', 'knw', 'dat', 'girl', 'margaret', 'hello', 'girlfrnd', 'grahmbell', 'invnted', 'telphone', 'moral', 'one', 'get', 'name', 'person', 'girlfrnd']","['storm', 'msg', 'wen', 'lift', 'phne', 'say', 'hello', 'knw', 'real', 'mean', 'hello', 'name', 'girl', 'yes', 'knw', 'dat', 'girl', 'margaret', 'hello', 'girlfrnd', 'grahmbell', 'invnted', 'telphone', 'moral', 'one', 'get', 'name', 'person', 'girlfrnd']"
4457,0,"If you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is",116,46,0,False,0,False,0,False,1,"['want', 'mapquest', 'something', 'look', 'usf', 'dogwood', 'drive', 'tiny', 'street', 'parking', 'lot']","['want', 'mapquest', 'something', 'look', 'usf', 'dogwood', 'drive', 'tiny', 'street', 'parking', 'lot']","['want', 'mapquest', 'something', 'look', 'usf', 'dogwood', 'drive', 'tiny', 'street', 'park', 'lot']"
4458,0,Aight should I just plan to come up later tonight?,50,18,1,False,0,False,0,False,2,"['aight', 'plan', 'come', 'later', 'tonight']","['aight', 'plan', 'come', 'later', 'tonight']","['aight', 'plan', 'come', 'late', 'tonight']"
4459,0,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,89,30,10,False,1,False,0,False,4,"['die', '   ', 'accidentally', 'deleted', 'msg', 'suppose', 'put', 'sim', 'archive', 'haiz', '   ', 'sad', '   ']","['die', 'accidentally', 'deleted', 'msg', 'suppose', 'put', 'sim', 'archive', 'haiz', 'sad']","['die', 'accidentally', 'delete', 'msg', 'suppose', 'put', 'sim', 'archive', 'haiz', 'sad']"
4460,1,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send ""go stop"" to 89123",149,46,2,False,19,True,0,False,9,"['welcome', 'uk mobile date', 'msg', 'free', 'giving', 'free', 'calling', '           ', 'future', 'mgs', 'billed', '   p', 'daily', 'cancel', 'send', 'stop', '     ']","['welcome', 'uk mobile date', 'msg', 'free', 'giving', 'free', 'calling', 'future', 'mgs', 'billed', 'p', 'daily', 'cancel', 'send', 'stop']","['welcome', 'uk mobile date', 'msg', 'free', 'give', 'free', 'call', 'future', 'mg', 'bill', 'p', 'daily', 'cancel', 'send', 'stop']"
4461,0,This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.,237,93,6,False,0,False,0,False,6,"['wishing', 'great', 'day', 'moji', 'told', 'offer', 'always', 'speechless', 'offer', 'easily', 'great', 'lengths', 'behalf', 'stunning', 'exam', 'next', 'friday', 'keep', 'touch', 'sorry']","['wishing', 'great', 'day', 'moji', 'told', 'offer', 'always', 'speechless', 'offer', 'easily', 'great', 'lengths', 'behalf', 'stunning', 'exam', 'next', 'friday', 'keep', 'touch', 'sorry']","['wish', 'great', 'day', 'moji', 'tell', 'offer', 'always', 'speechless', 'offer', 'easily', 'great', 'length', 'behalf', 'stun', 'exam', 'next', 'friday', 'keep', 'touch', 'sorry']"
4462,0,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.",236,88,5,False,0,False,0,False,5,"['thanks', 'reply', 'today', 'visa', 'coming', 'still', 'buying', 'gucci', 'bags', 'sister', 'things', 'easy', 'uncle', 'john', 'also', 'bills', 'really', 'need', 'think', 'make', 'money', 'later', 'sha']","['thanks', 'reply', 'today', 'visa', 'coming', 'still', 'buying', 'gucci', 'bags', 'sister', 'things', 'easy', 'uncle', 'john', 'also', 'bills', 'really', 'need', 'think', 'make', 'money', 'later', 'sha']","['thank', 'reply', 'today', 'visa', 'come', 'still', 'buy', 'gucci', 'bag', 'sister', 'thing', 'easy', 'uncle', 'john', 'also', 'bill', 'really', 'need', 'think', 'make', 'money', 'late', 'sha']"
4463,0,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?",95,42,1,False,0,False,0,False,2,"['sorry', 'flaked', 'last', 'night', 'shit', 'seriously', 'goin', 'roommate', 'tonight']","['sorry', 'flaked', 'last', 'night', 'shit', 'seriously', 'goin', 'roommate', 'tonight']","['sorry', 'flake', 'last', 'night', 'shit', 'seriously', 'goin', 'roommate', 'tonight']"
4464,0,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.,85,29,2,False,1,False,0,False,2,"['said', 'look', 'pretty', 'wif', 'long', 'hair', 'wat', 'thk', 'cutting', 'quite', 'short', 'leh']","['said', 'look', 'pretty', 'wif', 'long', 'hair', 'wat', 'thk', 'cutting', 'quite', 'short', 'leh']","['say', 'look', 'pretty', 'wif', 'long', 'hair', 'wat', 'thk', 'cut', 'quite', 'short', 'leh']"
4465,0,Ranjith cal drpd Deeraj and deepak 5min hold,44,15,0,False,1,False,0,False,2,"['ranjith', 'cal', 'drpd', 'deeraj', 'deepak', ' min', 'hold']","['ranjith', 'cal', 'drpd', 'deeraj', 'deepak', 'min', 'hold']","['ranjith', 'cal', 'drpd', 'deeraj', 'deepak', 'min', 'hold']"
4466,0,"""CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X""",97,0,1,False,0,False,0,False,80,"['cheers', 'callin', 'babe sozi', 'culdnt', 'talkbut', 'wannatell', 'details', 'later', 'wenwecan', 'chat', 'properly']","['cheers', 'callin', 'babe sozi', 'culdnt', 'talkbut', 'wannatell', 'details', 'later', 'wenwecan', 'chat', 'properly']","['cheer', 'callin', 'babe sozi', 'culdnt', 'talkbut', 'wannatell', 'detail', 'late', 'wenwecan', 'chat', 'properly']"
4467,0,Hey u still at the gym?,23,9,1,False,0,False,0,False,1,"['hey', 'still', 'gym']","['hey', 'still', 'gym']","['hey', 'still', 'gym']"
4468,0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",145,50,5,False,1,False,0,False,8,"['said', 'mind', 'bedroom', 'minute', '  ok', 'sed', 'sexy', 'mood', 'came', 'minuts', 'latr', 'wid', 'cake', '   ', 'wife']","['said', 'mind', 'bedroom', 'minute', 'ok', 'sed', 'sexy', 'mood', 'came', 'minuts', 'latr', 'wid', 'cake', 'wife']","['say', 'mind', 'bedroom', 'minute', 'ok', 'sed', 'sexy', 'mood', 'come', 'minuts', 'latr', 'wid', 'cake', 'wife']"
4469,0,Much better now thanks lol,26,7,0,False,0,False,0,False,1,"['much', 'better', 'thanks', 'lol']","['much', 'better', 'thanks', 'lol']","['much', 'good', 'thank', 'lol']"
4470,0,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.",160,47,3,False,3,False,0,False,3,"['nothing', 'smsing', 'lor', 'sorry', 'lor', 'guys', 'neva', 'person', 'sort', 'know', 'lor', 'wan', 'meet', 'ask', 'bring', 'along', 'next', 'meeting']","['nothing', 'smsing', 'lor', 'sorry', 'lor', 'guys', 'neva', 'person', 'sort', 'know', 'lor', 'wan', 'meet', 'ask', 'bring', 'along', 'next', 'meeting']","['nothing', 'smsing', 'lor', 'sorry', 'lor', 'guy', 'neva', 'person', 'sort', 'know', 'lor', 'wan', 'meet', 'ask', 'bring', 'along', 'next', 'meet']"
4471,0,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester",97,31,0,False,1,False,0,False,3,"['lem', 'know', 'swing', 'pick', 'free', 'basically', 'time', 'semester']","['lem', 'know', 'swing', 'pick', 'free', 'basically', 'time', 'semester']","['lem', 'know', 'swing', 'pick', 'free', 'basically', 'time', 'semester']"
4472,0,Wa... U so efficient... Gee... Thanx...,39,7,12,False,0,False,0,False,4,"['   ', 'efficient', '   ', 'gee', '   ', 'thanx', '   ']","['efficient', 'gee', 'thanx']","['efficient', 'gee', 'thanx']"
4473,1,3. You have received your mobile content. Enjoy,47,14,2,False,1,False,0,False,2,"['received', 'mobile', 'content', 'enjoy']","['received', 'mobile', 'content', 'enjoy']","['receive', 'mobile', 'content', 'enjoy']"
4474,0,S but not able to sleep.,24,7,1,False,0,False,0,False,1,"['able', 'sleep']","['able', 'sleep']","['able', 'sleep']"
4475,1,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,65,16,1,False,15,True,0,False,6,"['want', 'explicit', 'sex', 'secs', 'ring', '           ', 'costs', '  p min']","['want', 'explicit', 'sex', 'secs', 'ring', 'costs', 'p min']","['want', 'explicit', 'sex', 'sec', 'ring', 'cost', 'p min']"
4476,0,We will meet soon princess! Ttyl!,33,11,0,False,0,False,0,False,2,"['meet', 'soon', 'princess', 'ttyl']","['meet', 'soon', 'princess', 'ttyl']","['meet', 'soon', 'princess', 'ttyl']"
4477,0,I'll pick you up at about 5.15pm to go to taunton if you still want to come.,76,30,2,False,3,False,0,False,1,"[' ll', 'pick', '    pm', 'taunton', 'still', 'want', 'come']","['ll', 'pick', 'pm', 'taunton', 'still', 'want', 'come']","['ll', 'pick', 'pm', 'taunton', 'still', 'want', 'come']"
4478,0,Oh :-)only 4 outside players allowed to play know,49,18,0,False,1,False,1,False,1,"['outside', 'players', 'allowed', 'play', 'know']","['outside', 'players', 'allowed', 'play', 'know']","['outside', 'player', 'allow', 'play', 'know']"
4479,0,I anything lor.,15,5,1,False,0,False,0,False,1,"['anything', 'lor']","['anything', 'lor']","['anything', 'lor']"
4480,0,Erutupalam thandiyachu,22,10,0,False,0,False,0,False,1,"['erutupalam', 'thandiyachu']","['erutupalam', 'thandiyachu']","['erutupalam', 'thandiyachu']"
4481,0,"Y cant u try new invention to fly..i'm not joking.,",51,17,3,False,0,False,0,False,1,"['cant', 'try', 'new', 'invention', 'fly  i', 'joking ']","['cant', 'try', 'new', 'invention', 'fly  i', 'joking']","['cant', 'try', 'new', 'invention', 'fly  i', 'joke']"
4482,0,No..its ful of song lyrics..,28,10,4,False,0,False,0,False,1,"['no  its', 'ful', 'song', 'lyrics  ']","['no  its', 'ful', 'song', 'lyrics']","['no  its', 'ful', 'song', 'lyric']"
4483,0,"What do u reckon as need 2 arrange transport if u can't do it, thanks",69,25,0,False,1,False,0,False,1,"['reckon', 'need', 'arrange', 'transport', 'n t', 'thanks']","['reckon', 'need', 'arrange', 'transport', 'n t', 'thanks']","['reckon', 'need', 'arrange', 'transport', 'n t', 'thank']"
4484,0,True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.,159,55,3,False,0,False,0,False,1,"['true', 'lov', 'care', 'wil', 'nevr', 'unrecognized', 'though', 'somone', 'often', 'makes', 'mistakes', 'valuing', 'definitly', 'undrstnd', 'start', 'missing']","['true', 'lov', 'care', 'wil', 'nevr', 'unrecognized', 'though', 'somone', 'often', 'makes', 'mistakes', 'valuing', 'definitly', 'undrstnd', 'start', 'missing']","['true', 'lov', 'care', 'wil', 'nevr', 'unrecognized', 'though', 'somone', 'often', 'make', 'mistake', 'value', 'definitly', 'undrstnd', 'start', 'miss']"
4485,0,Shopping? Eh ger i toking abt syd leh...Haha,44,13,4,False,0,False,0,False,3,"['shopping', 'ger', 'toking', 'abt', 'syd', 'leh', '   ', 'haha']","['shopping', 'ger', 'toking', 'abt', 'syd', 'leh', 'haha']","['shop', 'ger', 'toking', 'abt', 'syd', 'leh', 'haha']"
4486,0,What not under standing.,24,10,1,False,0,False,0,False,1,['standing'],['standing'],['stand']
4487,0,have * good weekend.,20,5,1,False,0,False,0,False,0,"['good', 'weekend']","['good', 'weekend']","['good', 'weekend']"
4488,0,Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,126,42,3,False,0,False,0,False,3,"['miss', 'call', 'miss', 'call', 'khelate', 'kintu', 'opponenter', 'miss', 'call', 'dhorte', 'lage', 'thats', 'rule', 'one', 'great', 'phone', 'receiving', 'quality', 'wins']","['miss', 'call', 'miss', 'call', 'khelate', 'kintu', 'opponenter', 'miss', 'call', 'dhorte', 'lage', 'thats', 'rule', 'one', 'great', 'phone', 'receiving', 'quality', 'wins']","['miss', 'call', 'miss', 'call', 'khelate', 'kintu', 'opponent', 'miss', 'call', 'dhorte', 'lage', 'thats', 'rule', 'one', 'great', 'phone', 'receive', 'quality', 'win']"
4489,0,Call me when you get the chance plz &lt;3,41,8,0,False,1,False,0,False,1,"['call', 'get', 'chance', 'plz']","['call', 'get', 'chance', 'plz']","['call', 'get', 'chance', 'plz']"
4490,0,The new deus ex game comin early next yr,40,11,0,False,0,False,0,False,1,"['new', 'deus', 'game', 'comin', 'early', 'next']","['new', 'deus', 'game', 'comin', 'early', 'next']","['new', 'deus', 'game', 'comin', 'early', 'next']"
4491,0,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,162,54,0,False,1,False,0,False,1,"['computer', 'fried', 'essential', 'part', 'n t', 'keep', 'spares', 'fucking', 'idiot', 'roommates', 'looovvve', 'leaving', 'thing', 'running', 'full']","['computer', 'fried', 'essential', 'part', 'n t', 'keep', 'spares', 'fucking', 'idiot', 'roommates', 'looovvve', 'leaving', 'thing', 'running', 'full']","['computer', 'fry', 'essential', 'part', 'n t', 'keep', 'spar', 'fuck', 'idiot', 'roommate', 'looovvve', 'leave', 'thing', 'run', 'full']"
